縣市別,鄉鎮別,醫事機構代碼,醫事機構名稱,機構地址,電話區域號碼,電話號碼
高雄市,三民區,5907320928,高杏健保藥局,高雄市三民區義華路４３２號,07,3819918
高雄市,三民區,5907320946,熊安心藥局,高雄市三民區黃興路５３號,07,3815212
高雄市,三民區,5907320955,禾藥局,高雄市三民區博愛一路２２３－１號１樓,07,3225777
高雄市,三民區,5907320964,森心藥局,高雄市三民區自強一路２１６號１樓,07,2818580
高雄市,新興區,5907330031,健美藥局,高雄市新興區復興一路４０之４號,07,2291108
高雄市,新興區,5907330040,維康藥局,高雄市新興區中正三路６５號,07,2615396
高雄市,新興區,5907330095,林森合豐藥局,高雄市新興區林森一路３７號,07,2823313
高雄市,新興區,5907330120,七賢台安藥局,高雄市新興區七賢二路７號１樓,07,2855159
高雄市,新興區,5907330139,新興復興藥局,高雄市新興區復興一路７６號１樓,07,2352550
高雄市,新興區,5907330148,康園藥局,高雄市新興區六合一路５３－１２號,07,2372069
高雄市,新興區,5907330166,中正台安藥局,高雄市新興區中山一路１８３號一樓,07,2856336
高雄市,前金區,5907340019,台灣社區照護藥局,高雄市前金區中山二路５３３號７樓之１,07,2211350
高雄市,前金區,5907340046,銘益藥局,高雄市前金區七賢二路２０８、２１０號１樓,07,2853107
高雄市,前金區,5907340091,捷康藥妝藥局,高雄市前金區七賢二路３９６號一樓,07,2166099
高雄市,苓雅區,5907350015,祐安藥局,高雄市苓雅區英明路１４４號,07,7135577
高雄市,苓雅區,5907350079,吉康藥局,高雄市苓雅區大順三路６５號,07,2259930
高雄市,苓雅區,5907350113,英祥藥局,高雄市苓雅區英祥街１９號,07,7522786
高雄市,苓雅區,5907350177,佳康藥局,高雄市苓雅區建國一路３３４號,07,2266685
高雄市,苓雅區,5907350186,中美藥局,高雄市苓雅區武廟路９８號,07,7151149
高雄市,苓雅區,5907350195,健順藥局,高雄市苓雅區自強三路１４０號,07,2695832
高雄市,苓雅區,5907350220,仁愛藥師藥局,高雄市苓雅區中正一路２３０號,07,7222300
高雄市,苓雅區,5907350239,鑫宜康健保藥局,高雄市苓雅區自強三路８號、１０號,07,2693239
高雄市,苓雅區,5907350266,人和藥局,高雄市苓雅區正義路１８０－６號,07,7490883
高雄市,苓雅區,5907350293,瓏耀藥局,高雄市苓雅區憲政路７６號,07,7115288
高雄市,苓雅區,5907350300,辰安藥局,高雄市苓雅區青年一路１８５－２號,07,5365545
高雄市,苓雅區,5907350319,御康藥局,高雄市苓雅區光華一路３５號,07,3313535
高雄市,苓雅區,5907350328,安杏藥局,高雄市苓雅區四維二路９４－１７號,07,7511739
高雄市,苓雅區,5907350346,武廟幸福藥局,高雄市苓雅區武廟路３５號,07,7170085
高雄市,苓雅區,5907350364,興中好藥局,高雄市苓雅區興中二路４１號１樓,07,3353899
高雄市,苓雅區,5907350417,高杏藥局,高雄市苓雅區大順三路４４號,07,7277802
高雄市,苓雅區,5907350435,健安藥局,高雄市苓雅區建軍路４號,07,7405332
高雄市,苓雅區,5907350480,健森藥局,高雄市苓雅區林森二路１３８號１、２樓,07,3365169
高雄市,苓雅區,5907350499,鑫美健保特約藥局,高雄市苓雅區光華一路１４８－５８號１樓,07,7715088
高雄市,苓雅區,5907350506,大樹苓雅藥局,高雄市苓雅區中華四路１５３號,07,5353111
高雄市,苓雅區,5907350533,健群藥局,高雄市苓雅區安業路４０號,07,7150097
高雄市,苓雅區,5907350551,大樹武廟藥局,高雄市苓雅區武廟路４３、４５號１樓,07,7222268
高雄市,苓雅區,5907350560,成功合豐藥局,高雄市苓雅區成功一路１７０號１樓,07,2695657
高雄市,前鎮區,5907360048,仙光藥局,高雄市前鎮區瑞隆路３９３號,07,7253131
高雄市,前鎮區,5907360137,安康藥師藥局,高雄市前鎮區長江街６８號,07,3309944
高雄市,前鎮區,5907360146,好芳鄰藥局,高雄市前鎮區光華二路２５７號,07,3318657
高雄市,前鎮區,5907360191,欣欣藥局,高雄市前鎮區翠亨北路５７９號,07,8124862
高雄市,前鎮區,5907360226,順康健保藥局,高雄市前鎮區一心二路６７號,07,5364438
高雄市,前鎮區,5907360324,有承中西藥局,高雄市前鎮區德昌路２５７號１樓,07,8120880
高雄市,前鎮區,5907360333,蓮荷藥局,高雄市前鎮區三多二路４３１號１樓,07,5377534
高雄市,前鎮區,5907360351,佳豐藥局,高雄市前鎮區光華三路２６７號,07,5367833
高雄市,前鎮區,5907360360,親親藥局,高雄市前鎮區天山路１０巷６號,07,3391078
高雄市,前鎮區,5907360379,金服安藥局,高雄市前鎮區鎮興路２０２號,07,8150061
高雄市,前鎮區,5907360388,宏安藥局,高雄市前鎮區瑞隆路２４０號１樓,07,7270100
高雄市,前鎮區,5907360413,益源藥局,高雄市前鎮區草衙二路４１８號,07,8412120
高雄市,前鎮區,5907360431,佛公健保藥局,高雄市前鎮區后平路２０２號１樓,07,8317755
高雄市,前鎮區,5907360440,隆德藥局,高雄市前鎮區前鎮街１７０號１樓,07,8216030
高雄市,前鎮區,5907360459,聯合藥局,高雄市前鎮區一心一路２８１號１樓,07,3391535
高雄市,前鎮區,5907360520,大樹瑞福藥局,高雄市前鎮區瑞隆路１７０號１樓、２樓,07,7271170
高雄市,前鎮區,5907360548,芳鄰藥局,高雄市前鎮區中華五路９９３號１樓,07,5361134
高雄市,前鎮區,5907360566,祥安健保藥局,高雄市前鎮區復興三路３９３號１樓,07,3340393
高雄市,前鎮區,5907360575,鈞愉健保藥局,高雄市前鎮區鄭和南路４１８號,07,5360421
高雄市,前鎮區,5907360584,聖名健保藥局,高雄市前鎮區復興三路２４６號１樓,07,3319431
高雄市,前鎮區,5907360600,桂林活力藥師藥局草衙店,高雄市前鎮區草衙二路３６０號,07,8131819
高雄市,前鎮區,5907360619,前鎮大樹藥局,高雄市前鎮區瑞隆路４７２號１樓,07,7137171
高雄市,旗津區,5907370053,瑞康藥師藥局,高雄市旗津區中洲三路５９７號,07,5718985
高雄市,旗津區,5907370062,歐德藥局,高雄市旗津區旗津三路９６２巷８號１樓,07,5711868
高雄市,小港區,5907380040,二苓仙光藥局,高雄市小港區漢民路２６０號,07,8069060
高雄市,小港區,5907380059,百鴻中西大藥局,高雄市小港區康莊路１１５號,07,8024141
高雄市,小港區,5907380077,品誼藥局,高雄市小港區平和路２２號１樓,07,8219527
高雄市,小港區,5907380175,新朋友藥師藥局小港店,高雄市小港區漢民路２５４號,07,8065361
高雄市,小港區,5907380184,桂林活力藥師藥局孔鳳店,高雄市小港區孔鳳路５６１號１樓,07,7912331
高雄市,小港區,5907380255,安安藥師藥局,高雄市小港區孔鳳路５６５號１樓,07,7915933
高雄市,小港區,5907380264,大樹孔鳳藥局,高雄市小港區孔鳳路５１９、５２１號,07,7918521
高雄市,小港區,5907380291,富康活力藥局小港店,高雄市小港區二苓路２０４號１樓,07,8020333
高雄市,小港區,5907380308,桂林活力藥師藥局漢民店,高雄市小港區漢民路６９１－１、６９１－２號１樓,07,8010636
高雄市,小港區,5907380317,朋盛藥局,高雄市小港區大鵬路１４２號,07,8017288
高雄市,小港區,5907380326,小康藥局,高雄市小港區漢民路３３３號,07,8069122
高雄市,小港區,5907380344,大樹小港藥局,高雄市小港區康莊路７５號１樓,07,8068328
高雄市,鳳山區,5942010081,杏門藥局,高雄市鳳山區老爺里海洋二路１７８號,07,7635781
高雄市,鳳山區,5942010125,中央藥局,高雄市鳳山區五甲三路７１號,07,8217320
高雄市,鳳山區,5942010214,謝藥局,高雄縣鳳山市南江街１２６號,07,7226685
高雄市,鳳山區,5942010269,大華藥局,高雄市鳳山區青年路二段４６６號,07,7774881
高雄市,鳳山區,5942010321,南億藥局,高雄市鳳山區光復路７４號,07,7105010
高雄市,鳳山區,5942010349,長英藥局,高雄市鳳山區八德路二段２６７號,07,7805002
高雄市,鳳山區,5942010358,護民藥局,高雄市鳳山區光遠路２０５號,07,7462525
高雄市,鳳山區,5942010447,健生大藥局,高雄市鳳山區五甲二路１８２號,07,7131028
高雄市,鳳山區,5942010518,寶輝藥局,高雄市鳳山區南正二路９９－１號,07,8314925
高雄市,鳳山區,5942010563,一心堂藥局,高雄市鳳山區五甲二路５２３號,07,8213971
高雄市,鳳山區,5942010643,王藥局,高雄市鳳山區一甲里南江街１２９號,07,7716581
高雄市,鳳山區,5942010812,一仁藥局,高雄市鳳山區自由路２００號,07,7425004
高雄市,鳳山區,5942010867,鳳林藥局,高雄市鳳山區鳳林路１６６號,07,7830767
高雄市,鳳山區,5942010894,福特藥局,高雄市鳳山區中山路７３－４號,07,7463533
高雄市,鳳山區,5942010947,銘豐大藥局,高雄市鳳山區海洋二路１７５號,07,7636795
高雄市,鳳山區,5942010974,陳明仁藥局,高雄市鳳山區文衡路１２３－３號,07,7762551
高雄市,鳳山區,5942011211,永吉藥局,高雄市鳳山區瑞興路４０２之１號,07,7018047
高雄市,鳳山區,5942011275,壹家二益藥局,高雄市鳳山區文德里文衡路４００號一樓,07,7761648
高雄市,鳳山區,5942011373,誠大藥局,高雄市鳳山區中和里青年路１段３０５號,07,7482246
高雄市,鳳山區,5942011480,頂好藥師藥局,高雄市鳳山區光華東路１５號,07,7430834
高雄市,鳳山區,5942011524,中華藥局,高雄市鳳山區中山路１４２號,07,7472853
高雄市,鳳山區,5942011579,建保藥局,高雄市鳳山區八德路２８９號,07,7762100
高雄市,鳳山區,5942011766,見康藥局,高雄市鳳山區中崙路５７８號,07,7535158
高雄市,鳳山區,5942011800,福德中西藥局,高雄縣鳳山市鳳北路３６之１號,07,7465530
高雄市,鳳山區,5942011819,鳳山丁丁藥局,高雄市鳳山區協和里自由路１５１號１樓,07,7101080
高雄市,鳳山區,5942013260,辰好藥局,高雄市鳳山區中山東路２８１號,07,7027064
高雄市,鳳山區,5942013331,泰安藥局,高雄市鳳山區仁愛路６－１號,07,7037838
高雄市,鳳山區,5942013411,長喜藥局,高雄市鳳山區大明路７６號,07,7671007
高雄市,鳳山區,5942013448,祝安藥師藥局,高雄市鳳山區鳳松路３９之５號,07,7476550
高雄市,鳳山區,5942013608,勝白藥局,高雄市鳳山區中崙四路２２之２號,07,7533405
高雄市,鳳山區,5942013626,伊甸藥師藥局,高雄市鳳山區新強路８３號１樓,07,7671343
高雄市,鳳山區,5942013653,鳳林藥局中山店,高雄市鳳山區瑞竹里中山東路２３１號,07,7019039
高雄市,鳳山區,5942013699,新怡安藥局,高雄市鳳山區海洋里新富路５１２號,07,7633565
高雄市,鳳山區,5942013788,佳恩藥局,高雄市鳳山區和德里中山路７５－１號,07,7460297
高雄市,鳳山區,5942013797,北京藥局,高雄市鳳山區一甲里五甲二路３４２號１樓,07,7117100
高雄市,鳳山區,5942013804,長喜連鎖藥局,高雄縣鳳山市鳳甲路４９２號,07,7961070
高雄市,鳳山區,5942013868,好郝藥局建國店,高雄市鳳山區建國路三段３９３號１樓,07,7779771
高雄市,鳳山區,5942013886,融融藥局,高雄市鳳山區三民路１９４號,07,7990555
高雄市,鳳山區,5942013902,順發藥局,高雄市鳳山區新強里新富路２３９號,07,7630666
高雄市,鳳山區,5942013920,康博藥局,高雄市鳳山區新樂里南京路１５３－１２號,07,7671755
高雄市,鳳山區,5942014052,長青連鎖藥局大士店,高雄市鳳山區五甲一路１３９號,07,7104618
高雄市,鳳山區,5942014070,康鄰藥局,高雄市鳳山區善美里南正二路１９２、１９４號,07,7260632
高雄市,鳳山區,5942014203,久億藥局,高雄市鳳山區海洋一路１２１號,07,7663095
高雄市,鳳山區,5942014212,菩提大藥局,高雄市鳳山區新興里維新路１２１號１樓,07,7903323
高雄市,岡山區,5942020023,醫聯藥局,高雄市岡山區前峰里公園西路３段１２５號,07,6259873
高雄市,岡山區,5942020050,惠光西藥局,高雄市岡山區維仁路１４７號,07,6212163
高雄市,岡山區,5942020078,協安大藥局,高雄市岡山區介壽西路１０號,07,6252256
高雄市,岡山區,5942020130,建成藥局,高雄市岡山區台上里大仁路９７號,07,6210458
高雄市,岡山區,5942020176,平和藥局,高雄市岡山區岡山路２６８號,07,6212592
高雄市,岡山區,5942020185,鴻興大藥局,高雄市岡山區中華路１３６號,07,6259903
高雄市,岡山區,5942020265,建元藥局,高雄市岡山區大仁北路１０４號,07,6216672
高雄市,岡山區,5942021459,祥鼎藥局,高雄市岡山鎮嘉興路２８２號,07,6211382
高雄市,岡山區,5942021486,人人藥局,高雄市岡山區維新東街２號,07,6230678
高雄市,岡山區,5942021664,丁丁藥局,高雄縣岡山鎮仁壽里中華路１號,07,6256157
高雄市,岡山區,5942021717,勵志藥局,高雄市岡山區忠孝里勵志二路３８號,07,6230826
高雄市,岡山區,5942021726,天德藥局,高雄市岡山區碧紅里中山北路３９號,07,6230111
高雄市,岡山區,5942021735,長青連鎖藥局,高雄市岡山區碧紅里維新東街３３號,07,6232566
高雄市,岡山區,5942021744,宗明藥局,高雄市岡山區岡山路７號１樓,07,6296291
高雄市,岡山區,5942021753,欣康立健保藥局,高雄市岡山區公園北路３１號１樓,07,6246299
高雄市,旗山區,5942030056,賜安藥局,高雄市旗山區大德里中山路１１號,07,6612057
高雄市,旗山區,5942030092,天明藥局,高雄市旗山區大同路至誠巷１５號,07,6621311
高雄市,旗山區,5942030181,良安藥局,高雄市旗山區旗南一路５３號,07,6617532
高雄市,旗山區,5942030225,吉本藥局,高雄市旗山區旗南里中洲路４７４－１號,07,6663226
高雄市,旗山區,5942030234,賽珠藥局,高雄市旗山區新山里延平一路４９６號,07,6616068
高雄市,旗山區,5942031357,錦昌藥局,高雄市旗山區大同街４號,07,6613129
高雄市,旗山區,5942031366,辰安藥局,高雄市旗山區延平一路５４５號,07,6623545
高雄市,旗山區,5942031393,天天美藥局,高雄市旗山區中山路９２號,07,6622565
高雄市,旗山區,5942031428,奇奇藥局,高雄市旗山區旗文路１４４－７號,07,6622910
高雄市,旗山區,5942031437,美心藥局,高雄市旗山區瑞吉里延平一路３３５號,07,6626638
高雄市,美濃區,5942040061,健民藥局,高雄市美濃區泰安里中正路一段３１－１號,07,6812796
高雄市,美濃區,5942040089,進安堂藥局,高雄市美濃區忠孝路１段３７２號,07,6812741
高雄市,美濃區,5942040114,吉安藥局,高雄市美濃區中正路二段７３２號,07,6831711
高雄市,美濃區,5942040178,志昇藥局,高雄市美濃區中壇里中興路一段５５７號,07,6813930
高雄市,美濃區,5942041326,萬安藥局,高雄市美濃區成功路２１９－１號,07,6810716
高雄市,美濃區,5942041344,李藥局,高雄市美濃鎮忠孝路一段２－３號,07,6818682
高雄市,林園區,5942050085,福安藥局,高雄市林園區東林里東林西路５１號,07,6438833
高雄市,林園區,5942051279,弘寶藥局,高雄市林園區鳳林路二段７５７之１號,07,6433159
高雄市,林園區,5942051528,聯安藥局,高雄市林園區林園北路３４２號１樓,07,6429882
高雄市,林園區,5942051546,金高泰藥局,高雄市林園區東林西路２１０號,07,6429592
高雄市,林園區,5942051555,健人藥師藥局,高雄市林園區東林里東林東路２０號,07,6463158
高雄市,大寮區,5942060027,福民藥局,高雄市大寮區鳳林三路４０８號之１,07,7816570
高雄市,大寮區,5942060054,德恩藥局,高雄市大寮區義和路１９２號,07,6513778
高雄市,大寮區,5942060152,洋洋藥局,高雄市大寮區中庄里鳳屏一路５１２號,07,7034256
高雄市,大寮區,5942060161,信元藥師藥局,高雄市大寮區鳳林三路３２９號,07,7836313
高雄市,大寮區,5942060278,金發藥局,高雄市大寮區中興里鳳林四路２６８號,07,7862818
高雄市,大寮區,5942060385,義和藥局,高雄市大寮區義和里義和路１６１號,07,6527206
高雄市,大寮區,5942061506,中美藥師藥局,高雄市大寮區鳳屏一路４１８號１樓,07,7030096
高雄市,大寮區,5942061720,永康藥局,高雄市大寮區鳳林三路５２９號,07,7862821
高雄市,大寮區,5942061739,安泰專業藥局,高雄市大寮區鳳林三路８３５號,07,7819515
高雄市,大寮區,5942061757,德興藥局,高雄市大寮區大寮里大寮路６１３．６１５號１樓,07,7889329
高雄市,大寮區,5942061828,日大藥局,高雄市大寮區會社里正氣路２９巷４號,07,7836114
高雄市,大樹區,5942070112,陳西藥局,高雄市大樹區久堂里中興街６０號,07,6515858
高雄市,大樹區,5942070167,中元藥局,高雄市大樹區大樹村中興南路７９號,07,6512041
高雄市,大樹區,5942070194,早安藥師藥局,高雄市大樹區久堂里中興街４２號,07,6527371
高雄市,大樹區,5942071315,一順藥局,高雄市大樹區實踐街８８之１號,07,6516999
高雄市,大樹區,5942071413,中興藥局,高雄市大樹區檨腳里中興西路４９之１號,07,6523222
高雄市,仁武區,5942080010,仁信藥局,高雄市仁武區仁武里中正路１４６號,07,3716115
高雄市,仁武區,5942080038,日建藥局,高雄市仁武區灣內里仁忠路３２號,07,3713497
高雄市,仁武區,5942081222,星億藥局,高雄市仁武區中正路１６７、１６９號,07,3712815
高雄市,仁武區,5942081302,奇美藥局,高雄市仁武區文武里中華路４０號,07,3757869
高雄市,仁武區,5942081384,大安藥局,高雄市仁武區仁雄路８１－４號,07,3743293
高雄市,仁武區,5942081393,明曜藥局,高雄市仁武區灣內村仁雄路６－６號,07,3736846
高雄市,仁武區,5942081419,四季藥局,高雄市仁武區永仁街３２１號,07,3728289
高雄市,大社區,5942091184,大社服安藥師藥局,高雄市大社區大社里中山路１２９號,07,3521375
高雄市,鳥松區,5942100071,皇佳藥局,高雄市鳥松區仁美里高碼二路１２號,07,7312918
高雄市,鳥松區,5942100080,復元藥局,高雄市鳥松區鳥松村大仁南路５號,07,7312979
高雄市,鳥松區,5942101112,有健藥局,高雄市鳥松區本館路３４７號,07,3790784
高雄市,橋頭區,5942110077,照安藥局,高雄市橋頭區橋南路５５號,07,6113230
高雄市,燕巢區,5942121114,吉暉藥局,高雄市燕巢區中興路１４號,07,6169393
高雄市,阿蓮區,5942140039,和德藥局,高雄市阿蓮區清蓮里中山路８８號,07,6313928
高雄市,阿蓮區,5942140084,惠聖中西藥局,高雄市阿蓮區清蓮里中山路１４號,07,6312582
高雄市,阿蓮區,5942140100,慶德藥局,高雄市阿蓮區阿蓮里中正路５９０號,07,6312256
高雄市,路竹區,5942151407,誼康藥局,高雄市路竹區竹東里中山路５４１號,07,6964043
高雄市,茄萣區,5942171043,明正藥局,高雄市茄萣區茄萣路一段３９１號,07,6922049
高雄市,茄萣區,5942171105,中心藥局,高雄市茄萣區仁愛路三段２１８號,07,6921058
高雄市,茄萣區,5942171114,提安藥局,高雄市茄萣區白砂路２５３巷８號１樓,07,6906385
高雄市,茄萣區,5942171123,安麗兒藥局,高雄市茄萣區嘉賜里仁愛路三段２２０號,07,6906029
高雄市,茄萣區,5942171141,天佑藥局,高雄市茄萣區茄萣路二段２２８－１號,07,6904778
高雄市,彌陀區,5942190039,立達藥局,高雄市彌陀區中正西路２５９－２號,07,6179277
高雄市,彌陀區,5942190048,南安藥局,高雄市彌陀區漯底里樂安路５３號,07,6191802
高雄市,彌陀區,5942190128,柏青藥師藥局,高雄市彌陀區中正路彌靖里中正路１９７號,07,6107542
高雄市,彌陀區,5942191152,禾安藥局,高雄市彌陀區中正路１００號1樓,07,6108870
高雄市,彌陀區,5942191198,平順藥局,高雄市彌陀區中正路２７８號一樓,07,6100498
高雄市,梓官區,5942200030,順成藥局,高雄市梓官區梓官路城隍巷３１號,07,6172407
高雄市,梓官區,5942201171,郭順忠藥局,高雄市梓官區大舍南路２６號,07,6194418
高雄市,梓官區,5942201199,安麗兒藥局梓官店,高雄市梓官區嘉展路４７９號,07,6106189
高雄市,六龜區,5942211122,永昇藥局,高雄市六龜區太平路８５號,07,6895522
高雄市,甲仙區,5942220023,維康藥局,高雄市甲仙區西安里中正路２２號,07,6752585
高雄市,甲仙區,5942220032,文殊堂藥局,高雄市甲仙區西安里文化路２２號,07,6752176
高雄市,甲仙區,5942221173,永富藥局,高雄市甲仙區和安街３０號,07,6754383
高雄市,杉林區,5942230065,明峰藥局,高雄市杉林區上平村山仙路１７４號,07,6772778
高雄市,內門區,5942240025,蔡藥局,高雄市內門區內門里內門路６４號,07,6671131
高雄市,內門區,5942240043,光輝藥局,高雄市內門區鄉觀亭里南屏路２３０號,07,6671106
屏東縣,屏東市,5943010049,統和藥局,屏東縣屏東市德豐街６３號,08,7379898
屏東縣,屏東市,5943010076,大茂藥局,屏東縣屏東市逢甲路８５號,08,7323293
屏東縣,屏東市,5943010101,正欣藥局,屏東縣屏東市前進里清進巷１０７號,08,7524138
屏東縣,屏東市,5943010156,新東洋藥局,屏東縣屏東市民生路２３８號,08,7323388
屏東縣,屏東市,5943010192,立眾藥局,屏東縣屏東市勝利路１９０－４號,08,7665443
屏東縣,屏東市,5943010254,大和藥局,屏東市太平里中正路１６７－１號,08,7328052
屏東縣,屏東市,5943010263,進東藥局,屏東市平和里民權路４３－３號,08,7333446
屏東縣,屏東市,5943010272,新東海藥局,屏東市長春里民生路１１６號,08,7224861
屏東縣,屏東市,5943010281,應安藥局,屏東縣屏東市必信里民族路３０５－７號,08,7327128
屏東縣,屏東市,5943010343,名石藥局,屏東縣屏東市大連路６０－１０號,08,7363184
屏東縣,屏東市,5943010398,銘展藥局,屏東縣屏東市大連里建豐路２５４號,08,7371713
屏東縣,屏東市,5943010432,億泰藥局,屏東市勝利里自由路５８２號,08,7324005
屏東縣,屏東市,5943010478,信成藥局,屏東縣屏東市大武路９５號,08,7538647
屏東縣,屏東市,5943010496,惠恩藥局,屏東縣屏東市空翔里勝利路２０２號,08,7664830
屏東縣,屏東市,5943010629,有宏藥局,屏東縣屏東市中正里中正路６８８巷１１號,08,7365564
屏東縣,屏東市,5943010665,中美藥局,屏東市扶風里林森路４５號,08,7348697
屏東縣,屏東市,5943010683,弘盛藥局,屏東縣屏東市海豐街２９－１號,08,7367470
屏東縣,屏東市,5943010763,一生藥局,屏東縣屏東市民族路４９２號,08,7665353
屏東縣,屏東市,5943010996,景生藥局,屏東縣屏東市勝利路２４０號之２,08,7654641
屏東縣,屏東市,5943011037,正源藥局,屏東縣屏東市龍華路１８４號,08,7558891
屏東縣,屏東市,5943011055,振東中西藥局,屏東縣屏東市崇蘭里１００之６號,08,7656522
屏東縣,屏東市,5943011135,昱昇藥師藥局,屏東市北勢里中正路３７３－１號,08,7377471
屏東縣,屏東市,5943011279,馥生中西藥局,屏東縣屏東市大武里大武路５４號,08,7536611
屏東縣,屏東市,5943012427,寶慷藥局,屏東縣屏東市中正路三九八號,08,7350558
屏東縣,屏東市,5943012445,家安藥師藥局,屏東縣屏東市廣東路７４７號,08,7354236
屏東縣,屏東市,5943012570,和信藥局,屏東縣屏東市棒球路８９號,08,7515918
屏東縣,屏東市,5943012605,中正藥局,屏東縣屏東市中正路１９１號,08,7339012
屏東縣,屏東市,5943012614,杏林藥局,屏東縣屏東市復興路１３８號,08,7530233
屏東縣,屏東市,5943012641,桃源藥局,屏東縣屏東市廣東路８１７號一樓,08,7325686
屏東縣,屏東市,5943012687,禾康藥局,屏東縣屏東市中正路４６０號,08,7375818
屏東縣,屏東市,5943012758,晉榮藥局,屏東縣屏東市大連路６之１號,08,7380908
屏東縣,屏東市,5943012801,瑞光藥局,屏東縣屏東市瑞光路二段２５０號,08,7380002
屏東縣,屏東市,5943012874,明美藥局,屏東縣屏東市復興路２３９號,08,7515620
屏東縣,屏東市,5943012892,立健藥局,屏東縣屏東市勝利里廣東路９６２號,08,7328039
屏東縣,屏東市,5943012909,三和藥局,屏東縣屏東市中華路８號,08,7322519
屏東縣,屏東市,5943012972,泰好藥師社區藥局,屏東縣屏東市大武路１１８號,08,7523007
屏東縣,屏東市,5943012981,信康生活藥局,屏東縣屏東市永大路２３３號,08,7519477
屏東縣,屏東市,5943013040,新東京藥局,屏東縣屏東市棒球路４７號,08,7515817
屏東縣,屏東市,5943013068,陽生藥局,屏東縣屏東市逢甲路２６號,08,7322413
屏東縣,屏東市,5943013148,杏芳藥局,屏東縣屏東市豐田建豐路１６７號,08,7364643
屏東縣,屏東市,5943013166,名正生活美藥局,屏東縣屏東市復興南路１段９９號,08,7524395
屏東縣,屏東市,5943013175,廷美藥局,屏東縣屏東市崇禮里民族路１３２號,08,7327138
屏東縣,屏東市,5943013184,統合藥局林森店,屏東縣屏東市林森路２５之４９號,08,7233370
屏東縣,屏東市,5943013200,東生藥局,屏東縣屏東市華盛街１６－３號,08,7521389
屏東縣,屏東市,5943013237,美加康藥局,屏東縣屏東市廣東南路６５號,08,7512530
屏東縣,屏東市,5943013291,朝煬藥局,屏東縣屏東市廣東路１５３２號,08,7322388
屏東縣,屏東市,5943013308,佳美屏基健保藥局,屏東縣屏東市華山里大連路６０之６號,08,7373766
屏東縣,屏東市,5943013317,心安藥局,屏東縣屏東市自由路４６３號２樓,08,7343603
屏東縣,屏東市,5943013362,福安新藥局,屏東縣屏東市華山里大連路４０－１５號,08,7377999
屏東縣,屏東市,5943013424,永昇藥局,屏東縣屏東市民生路１８之１１號,08,7210069
屏東縣,屏東市,5943013479,吉康美妝保健藥局,屏東縣屏東市永福路２０號,08,7330803
屏東縣,屏東市,5943013488,弘英藥局,屏東縣屏東市中正路７０２－１１號,08,7366898
屏東縣,屏東市,5943013497,明正藥局,屏東縣屏東市自由路３８１號,08,7384391
屏東縣,屏東市,5943013577,佳欣藥局,屏東縣屏東市莊敬街一段９４號,08,7367992
屏東縣,屏東市,5943013620,增健康藥局,屏東縣屏東市自由路５７９號,08,7666630
屏東縣,屏東市,5943013639,屏東啄木鳥藥局,屏東縣屏東市民生路７９－２４號,08,7210684
屏東縣,屏東市,5943013648,信安藥局,屏東縣屏東市金泉里漢口街１１號,08,7322332
屏東縣,屏東市,5943013746,柏吉藥師藥局,屏東縣屏東市勝利路３２２巷１３號,08,7668255
屏東縣,屏東市,5943013808,真心藥局,屏東縣屏東市廣東路１０１８號,08,7334355
屏東縣,屏東市,5943013817,永泰藥師藥局,屏東縣屏東市龍華路１５２號,08,7531880
屏東縣,屏東市,5943013835,大林崇大藥局,屏東縣屏東市崇武里華盛街７－５號１樓,08,7517979
屏東縣,屏東市,5943013853,復順藥局,屏東縣屏東市公園東路８４－２號,08,7215662
屏東縣,屏東市,5943013862,博美藥局,屏東縣屏東市大連里豐榮街６１號,08,7366917
屏東縣,屏東市,5943013871,人和藥局,屏東縣屏東市林森路５４－１號,08,7663883
屏東縣,屏東市,5943013880,一二藥局,屏東縣屏東市廣東路１０９４號,08,7324688
屏東縣,屏東市,5943013899,尚正藥局,屏東縣屏東市端正里中正路１１５之４號,08,7665899
屏東縣,屏東市,5943013915,怡安生活藥藥局,屏東縣屏東市大連里瑞光路２段１３８號１樓,08,7377162
屏東縣,屏東市,5943013924,喜樂社區藥局,屏東縣屏東市公裕街１６２號,08,7666552
屏東縣,屏東市,5943013951,大林藥師藥局,屏東縣屏東市平和里仁愛路５９號１樓,08,7320680
屏東縣,屏東市,5943013979,彥芳藥局,屏東縣屏東市自由路３６４－３號,08,7385559
屏東縣,屏東市,5943014001,康乃爾藥局,屏東縣屏東市大豐路９－１號,08,7550506
屏東縣,屏東市,5943014029,台大藥師藥局,屏東縣屏東市光復路１４０－３、１４２號,08,7330587
屏東縣,屏東市,5943014038,冠綸藥局,屏東縣屏東市華正路２５５號１樓,08,7365488
屏東縣,屏東市,5943014047,自由藥局,屏東縣屏東市自由路４００號,08,7386682
屏東縣,屏東市,5943014074,大林崇蘭藥局,屏東縣屏東市大同北路９８號,08,7323738
屏東縣,屏東市,5943014092,屏東藥局,屏東縣屏東市自由路６３１號,08,7323331
屏東縣,屏東市,5943014109,維康藥局,屏東縣屏東市中華路６１－１號,08,7346888
屏東縣,屏東市,5943014118,信康加藥局,屏東縣屏東市建豐路２０８號,08,7382158
屏東縣,屏東市,5943014127,惠生藥局,屏東縣屏東市歸仁路６３－１３號,08,7223889
屏東縣,屏東市,5943014145,廣東藥局,屏東縣屏東市廣東路６８２－２．６８４號,08,7362210
